Episode,Reward
12744,390018.78843688965
12745,135179.02132415771
12746,99134.58740997314
12747,335837.9621810913
12748,282542.3938484192
12749,389125.85667419434
12750,104191.23050308228
12751,389716.0866584778
12752,389957.4347343445
12753,307036.47635269165
12754,102583.65044784546
12755,389306.7677459717
12756,389298.9707336426
12757,390647.78522491455
12758,390412.34464645386
12759,389603.9073448181
12760,246011.41513442993
12761,389302.78897857666
12762,232413.6143913269
12763,390494.4182395935
12764,379836.9356613159
12765,302726.61863708496
12766,389449.4094581604
12767,380027.9115562439
12768,347019.7825393677
12769,389687.63568496704
12770,299355.07157707214
12771,390122.9044685364
12772,212401.11854553223
12773,170630.00567245483
12774,389821.6222190857
12775,189218.3293685913
12776,194204.22926330566
12777,265291.9324607849
12778,356902.42749786377
12779,159967.5904750824
12780,390716.3545036316
12781,154759.9318561554
12782,389371.9211578369
12783,389979.76710128784
12784,281206.7975730896
12785,172572.76722717285
12786,266436.4737586975
12787,232626.93144226074
12788,113729.2474975586
12789,389195.15983200073
12790,168034.7806739807
12791,266720.84299850464
12792,198997.7297706604
12793,390162.3515472412
12794,390544.46099472046
12795,390630.2443084717
12796,389911.899810791
12797,389990.90799713135
12798,129538.76239395142
12799,389560.64891052246
12800,308312.8429107666
12801,206775.13946914673
12802,284936.16522216797
12803,386502.19595336914
12804,156213.21268081665
12805,369290.80380249023
12806,299218.49977493286
12807,221913.9866104126
12808,389916.45723724365
12809,389632.47535705566
12810,390314.66718673706
12811,390494.6397705078
12812,253521.21117591858
12813,388823.0537109375
12814,389105.0688018799
12815,285054.8133583069
12816,130972.36029052734
12817,209777.03986358643
12818,389792.5468559265
12819,277068.3760871887
12820,389752.11082458496
12821,389938.5263290405
12822,347247.35359954834
12823,235821.11358642578
12824,389758.6330604553
12825,389856.5178871155
12826,389708.55097579956
12827,388924.7712287903
12828,389893.21631622314
12829,389700.7608985901
12830,389941.6272087097
12831,389203.7685928345
12832,389889.71478271484
12833,389888.6809616089
12834,245974.33876800537
12835,388807.47507095337
12836,389355.7141647339
12837,390607.74086380005
12838,389184.8072128296
12839,390742.5674209595
12840,390839.78159332275
12841,390993.3804626465
12842,390350.8879432678
12843,390693.2063674927
12844,388893.0200920105
12845,389602.65366363525
12846,389896.6001625061
12847,390585.52882766724
12848,390514.3613128662
12849,346143.5971984863
12850,390550.8667755127
12851,389557.31871795654
12852,390426.2425765991
12853,390890.3960990906
12854,389754.3686180115
12855,351435.48724365234
12856,322581.2439613342
12857,333375.19638061523
12858,389841.2223587036
12859,323210.35903930664
12860,390863.3377799988
12861,107337.76148223877
12862,164189.02326583862
12863,390643.62578964233
12864,390750.8858680725
12865,389924.605304718
12866,389892.7039299011
12867,390740.72344970703
12868,390338.9780654907
12869,384343.40253067017
12870,390234.84590911865
12871,228514.3959197998
12872,390849.1609764099
12873,389675.95178222656
12874,105285.34155273438
12875,122805.4285736084
12876,276644.25283432007
12877,387390.35779953003
12878,196464.37099838257
12879,377984.6259651184
12880,388693.6315841675
12881,274252.53754997253
12882,107289.43870162964
12883,172744.0195465088
12884,191596.3450241089
12885,384638.2862586975
12886,341719.64120292664
12887,274249.6699523926
12888,389800.5870437622
12889,389611.9825744629
12890,261134.21841430664
12891,304473.73592567444
12892,390567.71545791626
12893,391561.5006904602
12894,390762.1595726013
12895,390369.2363510132
12896,390772.3921966553
12897,141523.68139076233
12898,261021.6381034851
12899,76476.8352355957
12900,389908.8995513916
12901,380834.0648651123
12902,228866.8928604126
12903,116878.33403396606
12904,131043.28937721252
12905,129950.55230331421
12906,143998.8091392517
12907,390272.447303772
12908,103727.20678138733
12909,388883.34118270874
12910,93993.64942550659
12911,119826.99803161621
12912,389992.54050445557
12913,389322.5494194031
12914,136062.98581695557
12915,390406.7422103882
12916,177843.57222366333
12917,389737.3457336426
12918,321991.3950881958
12919,80641.13515853882
12920,389283.5500869751
12921,390120.5349845886
12922,390330.3433151245
12923,388752.9859046936
12924,389502.71703338623
12925,389210.7829055786
12926,390165.1435394287
12927,388889.6711540222
12928,388845.4936065674
12929,143134.20937728882
12930,389399.4506378174
12931,389124.1629333496
12932,389477.8044319153
12933,208888.06619644165
12934,389371.36070251465
12935,389738.91245651245
12936,390002.0287780762
12937,389995.25465011597
12938,389824.82556915283
12939,389760.788936615
12940,390680.9355583191
12941,389826.25998306274
12942,390106.42349624634
12943,389543.3984184265
12944,389574.8297729492
12945,389874.5488471985
12946,123630.16968154907
12947,389948.4431114197
12948,389236.77255630493
12949,388961.83406066895
12950,389191.302482605
12951,191750.0992050171
12952,388848.92446517944
12953,106334.52930831909
12954,390723.62884521484
12955,378312.00776290894
12956,389741.8461380005
12957,389477.4404563904
12958,389857.00744247437
12959,390400.8935394287
12960,155070.01740646362
12961,391480.0249481201
12962,389833.7897949219
12963,390207.85888290405
12964,390318.04232025146
12965,389100.3069534302
12966,389316.4909210205
12967,388427.8074798584
12968,102279.46328353882
12969,215459.42109298706
12970,388254.53995132446
12971,388375.69383621216
12972,389447.8549041748
12973,142657.62546920776
12974,389017.2429237366
12975,390173.38848495483
12976,389298.944355011
12977,158978.79997253418
12978,389559.6374511719
12979,389161.16453552246
12980,389501.83741760254
12981,389666.5436630249
12982,103851.4831790924
12983,389263.8924598694
12984,376309.44609451294
12985,379143.7747077942
12986,178444.40826797485
12987,390518.56772994995
12988,390081.15772628784
12989,391618.1985092163
12990,109508.79145622253
12991,391218.0413322449
12992,389745.3415107727
12993,247499.89254760742
12994,389886.47633743286
12995,390318.61237335205
12996,276377.46086883545
12997,390417.0936470032
12998,390983.28759384155
12999,389144.9141654968
13000,389631.4464149475
13001,128944.43656921387
13002,390838.2965736389
13003,326351.82329559326
13004,390086.1513786316
13005,389072.5934715271
13006,388153.42682647705
13007,387936.84745025635
13008,151436.57133483887
13009,390524.9638404846
13010,391134.65728759766
13011,388932.10818862915
13012,155432.96461486816
13013,122528.99032974243
13014,96572.31128311157
13015,390456.8018608093
13016,375358.412361145
13017,389420.82094573975
13018,390170.3874282837
13019,390893.3838233948
13020,390563.2554550171
13021,390365.1874923706
13022,389411.70709228516
13023,120714.87956428528
13024,390851.24448394775
13025,275757.220533371
13026,389919.29514694214
13027,390357.60692977905
13028,390462.75131607056
13029,244107.23657417297
13030,120172.97211837769
13031,390514.0894393921
13032,390031.42850112915
13033,389609.11867141724
13034,390797.3781967163
13035,390074.2350540161
13036,287501.4683380127
13037,328105.0368976593
13038,389577.8827896118
13039,390347.06508255005
13040,390430.46002578735
13041,390199.73530960083
13042,390075.6723136902
13043,390321.27140426636
13044,389527.01637649536
13045,389403.3024291992
13046,389889.2989349365
13047,390109.3156700134
13048,390173.22662353516
13049,93384.09087753296
13050,390802.2463645935
13051,390181.8872833252
13052,390620.1781921387
13053,205962.928691864
13054,390112.37157821655
13055,390856.4123954773
13056,141235.77025222778
13057,390593.21703338623
13058,97056.97478103638
13059,181177.34647369385
13060,389860.16958236694
13061,390300.65937423706
13062,389886.7544403076
13063,107228.66773223877
13064,390259.38286590576
13065,390405.32902526855
13066,390287.39783477783
13067,389835.50384140015
13068,132200.02634048462
13069,390006.17321014404
13070,388642.19719314575
13071,169157.04222488403
13072,390611.8300552368
13073,390963.37814331055
13074,391453.53494262695
13075,389209.3208351135
13076,389511.11865234375
13077,388393.65630722046
13078,390382.38970947266
13079,114503.6760520935
13080,388157.7115211487
13081,389921.77645492554
13082,390449.9840888977
13083,390209.571975708
13084,390627.03928375244
13085,389035.1846046448
13086,258694.9645500183
13087,260626.93425750732
13088,88905.14866256714
13089,191585.92612838745
13090,388461.01567077637
13091,389357.91411972046
13092,389865.0114250183
13093,388795.4186668396
13094,79229.14558029175
13095,387989.453994751
13096,388326.22088623047
13097,388456.05179977417
13098,388759.5925979614
13099,389979.7685546875
13100,295631.3253707886
13101,388452.17124938965
13102,389307.8966331482
13103,389472.6971092224
13104,389778.02769851685
13105,307713.36695098877
13106,389210.8907279968
13107,389452.36280822754
13108,387672.2377319336
13109,390358.1964645386
13110,113658.87821388245
13111,389130.8029747009
13112,110154.75355911255
13113,389174.0153427124
13114,387683.8857536316
13115,123390.75814819336
13116,389254.8515625
13117,247617.18075561523
13118,389201.9266014099
13119,309492.5991516113
13120,145263.67847442627
13121,205235.3839454651
13122,389718.3444709778
13123,246341.24745941162
13124,111011.43262863159
13125,154620.68231582642
13126,95363.70955657959
13127,91238.65672111511
13128,389204.36545181274
13129,389846.74558639526
13130,255077.86154556274
13131,152531.55396652222
13132,98556.2315864563
13133,155449.28729248047
13134,218884.79428482056
13135,388778.89028930664
13136,388475.68535995483
13137,388707.0063056946
13138,388814.93241500854
13139,388987.48462677
13140,91849.06064605713
13141,390104.35427474976
13142,197533.2635345459
13143,388400.3534049988
13144,388771.26947021484
13145,388673.6853981018
13146,88618.40145301819
13147,386896.05629730225
13148,388567.5912590027
13149,389104.9327545166
13150,389400.5545310974
13151,388445.687915802
13152,388864.82162094116
13153,388888.9287261963
13154,74262.60961151123
13155,389675.3224182129
13156,101618.88509368896
13157,247573.46075439453
13158,271676.7251033783
13159,299125.1416358948
13160,146603.4746208191
13161,94202.74557495117
13162,210953.0902748108
13163,388777.74422454834
13164,389870.414642334
13165,145893.37306785583
13166,389240.3251571655
13167,390368.9951477051
13168,390600.82793426514
13169,389704.51264953613
13170,390821.65436553955
13171,390548.2576522827
13172,390522.26206207275
13173,391143.9134788513
13174,390231.9677581787
13175,389543.9471244812
13176,323867.39849090576
13177,87387.4555568695
13178,391132.7554244995
13179,390152.7089958191
13180,390397.2345466614
13181,389679.38414382935
13182,389069.5737838745
13183,388943.49432754517
13184,388604.8864250183
13185,389596.63777542114
13186,124129.99969863892
13187,389459.04399490356
13188,370055.06356811523
13189,93548.04541015625
13190,378244.68503189087
13191,197072.06843566895
13192,274227.53924942017
13193,389865.08000183105
13194,389338.58626937866
13195,390090.6194267273
13196,123293.44575500488
13197,390485.8509025574
13198,389394.85191345215
13199,390995.3065376282
13200,389861.11363220215
13201,390396.7356033325
13202,390545.42517852783
13203,120559.79012680054
13204,271412.81897735596
13205,165004.0515537262
13206,388393.87213897705
13207,364298.52658843994
13208,389426.74519729614
13209,111735.07127571106
13210,389825.3953742981
13211,389896.35987472534
13212,371942.52353286743
13213,389610.63568878174
13214,92630.15424728394
13215,216781.7745437622
13216,390350.5595741272
13217,390253.8754081726
13218,390350.26223373413
13219,389989.570350647
13220,389510.040599823
13221,390574.01304244995
13222,367146.46380996704
13223,390461.1113395691
13224,390616.52380752563
13225,144912.1530380249
13226,244698.27129936218
13227,112244.58721160889
13228,390053.09830474854
13229,390809.15229797363
13230,389703.70069503784
13231,389834.53789138794
13232,171491.64822769165
13233,305489.87926101685
13234,390236.91175079346
13235,389727.0947418213
13236,363930.6025695801
13237,389611.56409835815
13238,390231.0144767761
13239,213187.1942138672
13240,389748.72887039185
13241,248461.7621574402
13242,389914.89322280884
13243,390395.0280265808
13244,389350.8676185608
13245,109736.68332672119
13246,387496.00604629517
13247,389093.242893219
13248,389223.95964050293
13249,389976.73462677
13250,390877.5551185608
13251,389213.2085456848
13252,389654.1297302246
13253,131553.62440872192
13254,153852.03574752808
13255,390417.8117828369
13256,389871.65813827515
13257,365019.02548599243
13258,250220.32165527344
13259,160186.18921279907
13260,168308.1486568451
13261,389409.7119293213
13262,390296.0192871094
13263,210489.17462921143
13264,199653.8378868103
13265,340037.91039276123
13266,390756.0985183716
13267,390282.0499725342
13268,391038.418258667
13269,95316.17656707764
13270,389769.7376213074
13271,389762.07707214355
13272,71388.21598625183
13273,390078.69718933105
13274,152323.53018951416
13275,390137.21867752075
13276,293381.99085235596
13277,347446.1844482422
13278,390065.4018249512
13279,389517.1678695679
13280,277078.30324554443
13281,390515.13123321533
13282,260518.29110717773
13283,389986.6628303528
13284,170122.73151016235
13285,168545.83736038208
13286,390268.0562362671
13287,388994.530380249
13288,388504.28982925415
13289,389775.4069213867
13290,390665.55070114136
13291,390204.19940185547
13292,388803.8484535217
13293,390982.38373184204
13294,391430.5722312927
13295,390164.3139343262
13296,389712.7310028076
13297,123414.96294021606
13298,389524.1460609436
13299,388782.9621658325
13300,389312.03366851807
13301,390020.2038383484
13302,389623.89265060425
13303,389166.1508102417
13304,182623.2193260193
13305,390059.00943756104
13306,390239.6453437805
13307,389136.69896698
13308,390053.8126525879
13309,390279.36013031006
13310,390239.9331817627
13311,390639.0947380066
13312,170434.52164459229
13313,389088.5606765747
13314,390132.14527130127
13315,389563.70165252686
13316,389115.06676101685
13317,390705.4030342102
13318,391370.8269691467
13319,391737.7476234436
13320,390661.89905548096
13321,391204.33602905273
13322,391402.4026260376
13323,77251.9814529419
13324,389491.7529258728
13325,391296.01443099976
13326,374238.4175453186
13327,164922.43912506104
13328,391615.9257507324
13329,272843.6916923523
13330,391307.04875946045
13331,392397.86407470703
13332,390787.63719558716
13333,390837.8328361511
13334,176235.01562309265
13335,102275.06687164307
13336,392313.3612136841
13337,391075.6848335266
13338,390742.71683883667
13339,275116.74546051025
13340,391315.85441207886
13341,390308.3665237427
13342,390331.0264968872
13343,391687.0612564087
13344,391761.44805145264
13345,391841.66805267334
13346,392047.26204681396
13347,391991.4911804199
13348,391530.6834526062
13349,390011.0736236572
13350,271102.7842826843
13351,340595.9123916626
13352,390231.3136177063
13353,389749.6266784668
13354,137176.96093559265
13355,389389.40196990967
13356,133864.60290145874
13357,390334.3967590332
13358,390980.74896240234
13359,243543.85523796082
13360,389759.60163879395
13361,113197.53803253174
13362,390441.74322509766
13363,391536.42808532715
13364,391913.3308105469
13365,391554.31883621216
13366,390344.91134643555
13367,128170.8761138916
13368,391226.13498687744
13369,390896.5944328308
13370,96930.00178337097
13371,389964.40171432495
13372,389966.0203514099
13373,222018.24093437195
13374,390464.33379745483
13375,390052.0150489807
13376,289584.9069213867
13377,193433.90761566162
13378,390702.90660095215
13379,108576.3117980957
13380,137660.80903053284
13381,390104.3654975891
13382,389888.890083313
13383,388784.4846191406
13384,390160.56495285034
13385,390802.2177505493
13386,390937.91914367676
13387,390567.44454574585
13388,390147.9907684326
13389,389916.6954269409
13390,389874.4239273071
13391,390827.54777526855
13392,391108.7066078186
13393,260975.23807144165
13394,389722.862827301
13395,390498.0493965149
13396,390371.25621032715
13397,389699.60136413574
13398,388456.6223754883
13399,391008.8672142029
13400,217697.41931152344
13401,390834.05752182007
13402,357546.55274391174
13403,391175.65327072144
13404,390379.0242843628
13405,229634.3695755005
13406,389490.19579696655
13407,389165.8567390442
13408,390594.725692749
13409,390592.5391960144
13410,390093.0902671814
13411,390123.20735549927
13412,391153.0870132446
13413,90719.23513412476
13414,388806.439907074
13415,391601.9318084717
13416,389814.1241264343
13417,389904.4415626526
13418,390280.8930168152
13419,391177.7500076294
13420,389602.5083961487
13421,390540.4384536743
13422,389461.509098053
13423,389699.96884155273
13424,76766.82174682617
13425,219524.75898361206
13426,390696.53257369995
13427,390527.65503692627
13428,390912.63634872437
13429,235612.5598678589
13430,390968.3489303589
13431,386487.8795700073
13432,390150.3946495056
13433,390376.7671585083
13434,388979.0228652954
13435,390459.8821144104
13436,390501.7919883728
13437,390495.7279930115
13438,354677.4801902771
13439,391807.42485427856
13440,390466.74906539917
13441,390213.0200538635
13442,390502.8360900879
13443,389702.4537162781
13444,391955.46408462524
13445,391954.6368484497
13446,103246.9871044159
13447,391096.60542678833
13448,202399.8812942505
13449,391155.9235343933
13450,390454.3030357361
13451,247628.5715560913
13452,391562.96043014526
13453,74833.95457839966
13454,391007.0361289978
13455,390188.89249801636
13456,267576.63267707825
13457,317292.6043739319
13458,391713.62102890015
13459,312887.81423568726
13460,390698.48777770996
13461,390341.38484191895
13462,391130.18045806885
13463,390590.11434173584
13464,390351.09167099
13465,390570.89150619507
13466,391077.9612503052
13467,390298.7578430176
13468,391159.9878883362
13469,392206.25315093994
13470,390755.82750701904
13471,146545.3247947693
13472,390688.6384124756
13473,391009.79119873047
13474,81440.20416641235
13475,390679.8677177429
13476,390004.9715309143
13477,391515.6904525757
13478,125475.339138031
13479,245457.23504829407
13480,391061.1224784851
13481,391017.47845458984
13482,120206.37985992432
13483,389581.6512374878
13484,390598.1328201294
13485,391201.5507888794
13486,391924.32230758667
13487,390808.4475135803
13488,391738.8833732605
13489,391476.6430053711
13490,79017.83757781982
13491,390827.53870773315
13492,389840.3214302063
13493,355656.14066696167
13494,156261.0255317688
13495,359563.34203338623
13496,390230.2059555054
13497,125036.80632019043
13498,390592.23484420776
13499,391328.3974304199
13500,391406.28061676025
13501,391796.65967178345
13502,80151.14070510864
13503,275763.35374832153
13504,255901.21292686462
13505,81993.78123855591
13506,390744.02351379395
13507,219425.92224884033
13508,390474.5407295227
13509,390568.28437042236
13510,137731.31429290771
13511,339734.8652076721
13512,169511.84413528442
13513,390907.80281829834
13514,390161.67332077026
13515,390150.0518569946
13516,390135.2964935303
13517,109702.58885192871
13518,391007.9910964966
13519,389430.43880844116
13520,390292.65128707886
13521,390703.5849571228
13522,391388.33334350586
13523,130900.27530288696
13524,391780.29650497437
13525,391575.25954818726
13526,391537.0285758972
13527,390249.0682487488
13528,376714.47467041016
13529,390439.9374961853
13530,348391.7884712219
13531,329027.2169303894
13532,390295.97861099243
13533,135717.23768234253
13534,217007.56523895264
13535,308744.6713485718
13536,390187.94204330444
13537,177987.61504554749
13538,185265.93029022217
13539,381907.80936431885
13540,390892.0077095032
13541,107305.4202003479
13542,125650.71597671509
13543,389069.99951934814
13544,195851.1619644165
13545,100652.49015045166
13546,390235.28469467163
13547,389554.092212677
13548,390831.00064468384
13549,187803.5365486145
13550,390830.51362609863
13551,390456.65327453613
13552,390908.4325065613
13553,390283.6829032898
13554,390615.2505912781
13555,390977.9323616028
13556,388963.76444244385
13557,390549.61700057983
13558,389316.1877861023
13559,391638.3832702637
13560,391965.6206588745
13561,390557.89475250244
13562,252118.14923858643
13563,391331.74531173706
13564,354248.2219619751
13565,390589.5160179138
13566,391127.05464553833
13567,391252.34885406494
13568,390422.53060150146
13569,390664.86318588257
13570,390316.672164917
13571,391163.2769622803
13572,390540.61433792114
13573,390602.3960838318
13574,391091.03246307373
13575,390557.65312194824
13576,270732.22691726685
13577,390697.9579734802
13578,80875.04759597778
13579,390674.74140930176
13580,323652.11948776245
13581,273392.5841560364
13582,391240.5362586975
13583,391784.56801986694
13584,123256.87962913513
13585,391347.56213378906
13586,390974.858795166
13587,390959.09131622314
13588,391318.586391449
13589,390311.2041244507
13590,259352.56546783447
13591,340368.91182518005
13592,390225.4707069397
13593,262940.00260543823
13594,379460.5796394348
13595,390121.3572845459
13596,256264.5706100464
13597,391336.7843437195
13598,390780.8458175659
13599,129092.88149642944
13600,391224.6714324951
13601,126385.15924072266
13602,390958.27755737305
13603,380618.48051834106
13604,385788.0467758179
13605,170515.70144462585
13606,159580.08887290955
13607,250547.74993515015
13608,390925.4374732971
13609,390144.46210479736
13610,366002.237783432
13611,389997.1870727539
13612,390440.4499359131
13613,390603.49938201904
13614,390317.13496398926
13615,391180.92504119873
13616,390069.7526702881
13617,391316.9185562134
13618,391488.2071304321
13619,391573.8330421448
13620,391221.7328033447
13621,390943.58332824707
13622,391259.40578079224
13623,390679.1734161377
13624,132035.55673980713
13625,261211.37171173096
13626,297761.92892456055
13627,156640.06401062012
13628,391461.0908050537
13629,74858.41989135742
13630,312019.97529029846
13631,163466.15031433105
13632,390866.3678703308
13633,96115.87166976929
13634,187212.90578842163
13635,391342.1526298523
13636,390075.21269226074
13637,390862.5598258972
13638,266492.8460845947
13639,139074.43369293213
13640,390202.2236061096
13641,391535.05684280396
13642,390624.1717071533
13643,390395.7233581543
13644,389888.59523773193
13645,390598.3073005676
13646,128572.24518013
13647,390749.6393318176
13648,390534.2605895996
13649,390107.8062133789
13650,390769.98553848267
13651,391099.1252632141
13652,386125.6046562195
13653,390610.3995819092
13654,145830.80422782898
13655,86971.6202468872
13656,360556.3694381714
13657,390621.8366394043
13658,275819.65772628784
13659,390827.13121414185
13660,390450.4856681824
13661,390869.60818481445
13662,171896.0703201294
13663,244854.98301887512
13664,286515.7843017578
13665,378425.7111053467
13666,225335.09003829956
13667,333254.73722076416
13668,207388.57720565796
13669,135847.70097732544
13670,364452.4138031006
13671,391392.68311309814
13672,346811.65867614746
13673,188214.02095031738
13674,390838.9890060425
13675,391287.3176460266
13676,156769.25047683716
13677,259777.1233062744
13678,372019.8501434326
13679,390308.6802330017
13680,350122.4503440857
13681,391605.8045501709
13682,391317.8134803772
13683,238066.7107810974
13684,391745.01358032227
13685,390906.6602783203
13686,390232.0865325928
13687,391916.751991272
13688,183548.69302368164
13689,391204.610748291
13690,391276.5026893616
13691,89353.87707901001
13692,391533.52739334106
13693,343608.55936813354
13694,390373.8324546814
13695,356193.42905807495
13696,389607.80182266235
13697,120075.06919670105
13698,349435.0368232727
13699,198076.7257938385
13700,391069.5025138855
13701,391337.13066482544
13702,391422.1824531555
13703,391109.85289001465
13704,301899.25384140015
13705,389253.56911849976
13706,391002.25956344604
13707,116767.53230857849
13708,390672.3906364441
13709,271172.70712661743
13710,390588.235332489
13711,391329.4375038147
13712,392106.35555648804
13713,390729.0747413635
13714,261494.8708190918
13715,391891.7282295227
13716,141319.72444725037
13717,106012.77383804321
13718,164963.802236557
13719,391199.013256073
13720,391311.65657424927
13721,366763.4120979309
13722,371942.20013046265
13723,77165.44924736023
13724,390520.0076408386
13725,336170.72004699707
13726,140833.74369049072
13727,390976.92582702637
13728,390363.25022506714
13729,206525.72303771973
13730,389378.80756759644
13731,390492.05909729004
13732,390083.01708221436
13733,390282.72870254517
13734,288140.1636734009
13735,390692.44731521606
13736,390797.4580345154
13737,347423.6330871582
13738,391136.11686325073
13739,390220.23920822144
13740,391630.3151321411
13741,391440.85789108276
13742,129061.8673171997
13743,391629.5439414978
13744,392046.2855796814
13745,390917.550655365
13746,390775.51316452026
13747,390804.3479347229
13748,390864.3853530884
13749,390686.60526275635
13750,391590.25021362305
13751,256235.10905265808
13752,391299.8433036804
13753,390438.7731437683
13754,390153.2113761902
13755,390998.6082572937
13756,390591.0844154358
13757,255350.35553359985
13758,256139.90844726562
13759,262292.3483352661
13760,66326.40915870667
13761,390992.1155014038
13762,390056.24785995483
13763,236643.530418396
13764,114416.79870223999
13765,390566.3957595825
13766,165525.92036628723
13767,142244.00296783447
13768,75164.74308776855
13769,219157.9992904663
13770,168102.9609928131
13771,390949.4634399414
13772,389939.2703971863
13773,390337.8536949158
13774,391164.515171051
13775,390472.59799194336
13776,390535.606967926
13777,389067.00172805786
13778,335074.8100090027
13779,263473.75902557373
13780,201145.86359405518
13781,391160.8565444946
13782,117941.8394165039
13783,128226.31435966492
13784,133081.90579223633
13785,79960.69744873047
13786,126259.00065994263
13787,389785.87493515015
13788,382402.5496902466
13789,327952.64557647705
13790,391246.092628479
13791,391231.4560623169
13792,391162.9689178467
13793,388995.7738418579
13794,389325.93771362305
13795,390061.8271369934
13796,355658.41093826294
13797,389761.16802978516
13798,132756.34938049316
13799,110307.31245040894
13800,389425.7076148987
13801,390098.2480697632
13802,388392.98097229004
13803,306830.8089618683
13804,211406.19185638428
13805,389765.37629699707
13806,390416.45707702637
13807,79578.40421676636
13808,390434.5942993164
13809,183446.72380447388
13810,389857.33776474
13811,390150.5348510742
13812,390324.9821090698
13813,208853.5468635559
13814,389419.60735702515
13815,389508.46284484863
13816,390581.16554260254
13817,389514.3812599182
13818,101948.3143234253
13819,219251.22539138794
13820,390456.68185043335
13821,389877.9137802124
13822,390747.17151641846
13823,390348.5908317566
13824,388914.24644088745
13825,200065.43371391296
13826,141000.8426990509
13827,390949.44792175293
13828,296994.69293785095
13829,390523.79850006104
13830,232554.41284179688
13831,390714.218875885
13832,390253.1694946289
13833,390330.4980278015
13834,255610.07159423828
13835,124531.7205734253
13836,137620.73904037476
13837,222960.8554573059
13838,390815.12869262695
13839,390809.01485061646
13840,390869.6457557678
13841,391001.2396659851
13842,390171.9704360962
13843,175680.3236427307
13844,390918.4792442322
13845,390509.0273780823
13846,390696.9115333557
13847,390107.78536605835
13848,94921.1600074768
13849,247198.85730743408
13850,390322.1301651001
13851,391357.26537323
13852,140873.04458999634
13853,129019.50799179077
13854,391329.2252883911
13855,281626.4019355774
13856,152081.008562088
13857,389400.23652648926
13858,389132.85202789307
13859,391196.9167442322
13860,297995.1429595947
13861,390544.55868148804
13862,98180.52055740356
13863,390961.92127609253
13864,390392.31255340576
13865,312879.41170692444
13866,159256.9162864685
13867,390219.67333221436
13868,232798.01066970825
13869,238008.31970977783
13870,363897.4816894531
13871,389524.3462562561
13872,390218.05824279785
13873,390327.35763549805
13874,390196.66606903076
13875,300059.7608451843
13876,391212.0537376404
13877,356809.8016548157
13878,194352.52083969116
13879,277036.8886528015
13880,210331.89336776733
13881,392512.04555130005
13882,94038.38188171387
13883,392100.6820907593
13884,391926.0435523987
13885,375215.7672805786
13886,267250.7600517273
13887,163196.0647468567
13888,391782.34534454346
13889,142118.3483581543
13890,69014.44878959656
13891,389433.2346305847
13892,391074.74281311035
13893,110018.30562210083
13894,377797.40584373474
13895,131356.31956481934
13896,384677.64152145386
13897,353178.4348487854
13898,390560.73707199097
13899,108116.44163894653
13900,390134.29538726807
13901,144626.68151474
13902,136514.10216903687
13903,391435.1109352112
13904,390509.55212783813
13905,390100.91944122314
13906,381599.54180145264
13907,390687.01192474365
13908,110419.01254272461
13909,390253.49447631836
13910,390637.9271736145
13911,391400.2448005676
13912,389800.64488601685
13913,389806.5542564392
13914,390448.9756965637
13915,276130.9621734619
13916,252678.39488601685
13917,335377.3346633911
13918,103794.30186462402
13919,258348.74759674072
13920,216395.08403396606
13921,390065.01401901245
13922,389603.7758216858
13923,390178.26539993286
13924,323116.889125824
13925,194254.9579410553
13926,194802.84670257568
13927,391143.9041595459
13928,390892.90787887573
13929,391305.1451034546
13930,392236.4077453613
13931,390035.93280410767
13932,390825.41857528687
13933,389511.34003448486
13934,390999.7376937866
13935,280832.8525238037
13936,391905.00036621094
13937,392029.7500343323
13938,145253.4859275818
13939,118791.66798400879
13940,370215.250995636
13941,359323.1770210266
13942,390943.18363952637
13943,73805.1514415741
13944,391177.89560317993
13945,390441.686504364
13946,390836.95582199097
13947,149935.25742340088
13948,390946.6875267029
13949,389900.56859207153
13950,391151.1311187744
13951,390848.29709243774
13952,343457.8954696655
13953,390316.21143722534
13954,222619.2714958191
13955,391133.1601257324
13956,197974.9648323059
13957,328702.3289489746
13958,390738.6517982483
13959,390428.04943847656
13960,390111.9884414673
13961,390966.276638031
13962,390335.888420105
13963,391071.8861656189
13964,390754.04472351074
13965,281712.4023513794
13966,183847.61905288696
13967,390932.09017944336
13968,149266.86903381348
13969,391015.0961456299
13970,261166.284160614
13971,389873.4866371155
13972,390773.0781593323
13973,390506.8953857422
13974,390932.4211502075
13975,389887.3017959595
13976,233719.96681976318
13977,390785.152507782
13978,390790.4947128296
13979,390943.2639312744
13980,391138.662071228
13981,390864.07846450806
13982,391811.97218704224
13983,391197.61728286743
13984,391821.12450408936
13985,390105.33755111694
13986,90424.9704246521
13987,392309.18717956543
13988,155890.67042541504
13989,175888.90887832642
13990,91408.8837852478
13991,392265.60834884644
13992,203401.88691711426
13993,390636.61014938354
13994,391305.87760925293
13995,203519.25145339966
13996,147385.0253791809
13997,344609.92697906494
13998,343649.5842514038
13999,391763.5147895813
14000,101606.15684127808
14001,221480.18210601807
14002,377736.4888458252
14003,82813.7090625763
14004,91312.87286758423
14005,389833.0763397217
14006,390240.0854911804
14007,389991.0182418823
14008,389282.3411026001
14009,389473.269405365
14010,316200.3625679016
14011,390033.8204689026
14012,391622.93185806274
14013,390193.91566085815
14014,166076.3628578186
14015,235528.5121383667
14016,198288.5562362671
14017,390857.9183921814
14018,159711.99908638
14019,391526.90840911865
14020,391278.9440803528
